first_page_exposure,polarity,subjectivity,polarity_sign,polarity_magnitude,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob,is_helpful,actual_helpfulness
123,0.8699,0.421933333,1,0.8699,10.64,25.8,1,0,0,1,1,1,1,1,1,1,1,0.6881841163126792,1,10
401,0.9825,0.548021978,1,0.9825,8.01,8.83,1,0,0,0,1,1,1,1,1,0,1,0.5967774611487254,1,1
36,0.5845,0.51462585,1,0.5845,6.81,18.47,1,1,0,1,1,1,1,1,1,1,1,0.594219593199571,1,3
338,0.575,0.604375,1,0.575,8.44,7.24,1,0,0,1,1,1,0,0,1,0,1,0.5346681565246042,1,8
10,0.9953,0.611100386,1,0.9953,10.68,20.8,1,1,0,1,1,1,1,1,1,1,1,0.5908189714759805,1,2
186,0.7717,0.257222222,1,0.7717,6.59,8.49,1,1,0,0,1,1,1,1,1,1,1,0.5651794052799105,1,1
9,0.9186,0.534126984,1,0.9186,7.02,4.39,1,0,0,0,1,1,0,0,1,1,1,0.40160257388257814,0,0
8,0.9152,0.633333333,1,0.9152,4.26,2.64,1,0,0,1,1,0,0,0,1,0,1,0.32080539084844817,0,0
54,0.8779,0.633333333,1,0.8779,9.49,4.22,1,0,0,0,1,0,0,0,1,0,1,0.36474564515619073,1,1
23,0.9805,0.853425926,1,0.9805,7.43,4.85,1,0,0,0,1,1,0,1,0,1,1,0.39636426928102775,0,0
3,0.9926,0.445009158,1,0.9926,8.57,18.08,1,1,1,0,1,1,0,1,1,1,1,0.5627491005547318,0,0
17,0.8934,0.500444444,1,0.8934,7.47,6.29,1,0,1,0,1,1,0,0,1,1,1,0.42245062029449076,1,2
86,0.975,0.622619048,1,0.975,10.28,6.99,1,0,1,0,1,1,1,0,1,1,1,0.45680086847821366,1,3
15,-0.9042,0.457118056,0,0.9042,7.22,13.32,1,0,1,0,1,1,1,1,0,1,1,0.6346468287245587,1,3
69,0.9349,0.74,1,0.9349,9.6,6.11,1,1,0,1,1,0,0,0,0,1,1,0.3873457348069996,0,0
60,0.9628,0.629403122,1,0.9628,6.46,4.42,1,0,1,1,1,1,1,0,0,0,1,0.3829836563343105,0,0
232,0.4404,0.808333333,1,0.4404,4.4,0.82,0,0,0,0,0,0,0,0,1,0,1,0.3320486704618792,1,6
126,0.8519,0.85,1,0.8519,6.47,3.25,1,0,1,0,1,1,0,0,1,1,1,0.40837525922119283,0,0
8,0.6908,0.633333333,1,0.6908,5.0,1.6,0,0,0,1,1,1,0,0,1,0,1,0.31208235970036446,0,0
82,0.8875,0.518333333,1,0.8875,8.28,5.44,1,0,0,0,1,0,0,1,1,1,1,0.4264846970635666,0,0
60,0.9652,0.584,1,0.9652,15.0,3.0,0,0,0,0,1,1,0,0,1,0,1,0.3524840853067526,1,1
30,0.9926,0.547942326,1,0.9926,8.5,23.86,1,0,0,1,1,1,1,1,1,1,1,0.6249473428988956,1,1
31,0.8718,0.585714286,1,0.8718,8.9,6.57,1,0,0,1,1,1,1,0,0,1,1,0.42582621071339616,1,3
117,-0.1725,0.621166667,0,0.1725,6.49,3.5,1,0,0,0,1,1,1,1,0,1,1,0.5280906065595735,1,1
3,0.6093,0.608974359,1,0.6093,11.43,5.33,1,0,0,0,1,1,0,0,1,0,1,0.40139845610876257,0,0
34,0.961,0.636428571,1,0.961,11.51,10.53,1,0,0,0,1,0,1,0,1,1,1,0.448030579914865,1,2
8,0.9572,0.623714286,1,0.9572,15.14,2.41,0,0,1,1,1,1,0,0,1,0,1,0.31580306316202295,0,0
20,0.988,0.599047619,1,0.988,6.12,5.46,1,0,0,0,1,1,0,1,1,0,1,0.40618343074603375,0,0
67,0.9894,0.650408632,1,0.9894,12.78,23.2,1,1,1,1,1,1,1,1,1,1,1,0.629739002392876,1,1
17,0.8885,0.531972789,1,0.8885,6.65,9.18,1,1,0,0,1,1,0,0,1,1,1,0.4601092482233534,0,0
102,0.9874,0.632666667,1,0.9874,8.01,5.27,1,0,1,1,1,1,1,1,1,0,1,0.4306428320342855,0,0
9,0.9461,0.497807018,1,0.9461,7.91,11.27,0,0,0,1,1,1,1,0,1,1,1,0.4360438108443531,0,0
66,0.9294,0.512893773,1,0.9294,8.58,17.26,1,0,0,1,1,1,1,0,0,1,1,0.5522494220186891,1,5
17,0.9908,0.644598765,1,0.9908,12.17,12.78,1,0,1,1,1,0,0,0,1,1,1,0.4403564358073596,1,1
32,0.988,0.614660494,1,0.988,7.63,6.23,1,1,0,0,1,0,0,1,1,1,1,0.4113150970205679,1,2
10,0.765,0.360657051,1,0.765,11.09,4.85,1,0,0,0,1,0,0,0,1,1,1,0.3964159587074215,1,1
42,0.9826,0.553019841,1,0.9826,9.06,18.58,1,0,1,1,1,1,1,1,1,1,1,0.5720246550858483,1,7
8,0.8894,0.487770563,1,0.8894,8.29,6.08,1,0,0,0,1,1,0,0,1,0,1,0.4053967336991535,0,0
9,0.9764,0.621666667,1,0.9764,7.12,5.32,1,0,1,0,1,1,0,0,1,1,1,0.3983860166012158,0,0
33,0.9118,0.479293913,1,0.9118,9.66,10.94,1,0,1,0,1,1,1,0,0,1,1,0.4816482476606838,1,2
425,0.6249,0.75,1,0.6249,8.04,1.06,0,0,0,0,1,1,0,1,1,0,0,0.41155171461038864,0,0
13,0.9638,0.500378788,1,0.9638,7.93,4.39,1,0,0,1,1,0,0,1,0,0,1,0.35597588303639666,0,0
808,0.802,0.79,1,0.802,8.46,2.75,1,0,0,1,1,1,0,1,1,0,1,0.6526818137166758,1,4
544,0.9915,0.521892552,1,0.9915,5.19,6.27,1,0,0,0,1,1,0,0,0,1,1,0.6053556721035013,0,0
16,0.9738,0.531390977,1,0.9738,8.15,15.69,1,0,1,1,1,1,0,1,1,1,1,0.523070466225109,1,2
13,0.9584,0.547402597,1,0.9584,7.83,3.35,1,0,0,0,1,1,0,1,1,0,1,0.388682420317426,0,0
46,0.9883,0.698958333,1,0.9883,7.64,7.07,1,0,1,0,1,1,0,0,1,0,1,0.4060370208603243,1,2
9,0.6369,0.795833333,1,0.6369,7.83,3.16,1,0,0,0,1,1,0,0,1,0,1,0.36559726603483317,0,0
4,0.9933,0.627692308,1,0.9933,6.96,8.11,1,1,0,1,1,1,0,1,1,1,1,0.4419806963031933,0,0
105,0.9791,0.512280702,1,0.9791,7.19,11.15,1,0,1,1,1,0,0,0,0,1,1,0.45216158008241814,1,6
122,0.9618,0.477777778,1,0.9618,9.47,4.19,1,0,1,1,1,1,0,1,0,0,1,0.42140444113979036,0,0
75,0.9283,0.416399711,1,0.9283,6.76,11.65,1,0,1,1,1,1,0,1,1,1,1,0.5109569671367422,1,4
9,0.9459,0.565555556,1,0.9459,7.4,3.55,1,0,0,1,1,1,0,1,1,1,1,0.39806818106257014,0,0
9,0.9985,0.595464836,1,0.9985,7.37,36.61,1,1,1,1,1,1,0,1,1,1,1,0.7221311470707654,1,3
39,0.9983,0.596842818,1,0.9983,10.61,30.1,1,0,1,1,1,1,1,1,1,1,1,0.6811605638085226,1,2
18,0.9864,0.331899642,1,0.9864,11.84,17.82,1,1,1,0,1,1,1,1,1,1,1,0.5867791673736571,0,0
12,0.9826,0.696428571,1,0.9826,7.11,5.82,1,0,1,1,1,1,0,0,1,1,0,0.3325339588843681,0,0
28,0.9577,0.42415873,1,0.9577,8.5,10.78,1,0,1,1,1,1,0,0,1,1,1,0.4682074668783004,0,0
31,0.9269,0.578888889,1,0.9269,7.44,10.66,1,0,1,1,1,1,1,0,1,1,1,0.46807631211972683,1,2
37,0.9166,0.509751553,1,0.9166,7.83,15.15,1,1,1,0,1,1,1,1,1,1,1,0.5530840271391984,1,1
50,0.8996,0.478645833,1,0.8996,11.39,9.18,1,0,0,1,1,0,0,1,1,1,1,0.4502294016004864,0,0
13,0.9796,0.761111111,1,0.9796,9.73,5.2,1,1,1,1,1,1,0,0,1,0,1,0.3715755020196805,1,2
31,0.992,0.598399015,1,0.992,6.66,10.28,0,0,1,1,1,1,1,0,1,1,0,0.3589136330050011,0,0
6,0.9681,0.498333333,1,0.9681,6.95,5.07,1,0,1,0,1,1,0,0,1,1,1,0.4030125252262847,1,1
87,0.9501,0.465128205,1,0.9501,7.67,7.02,1,0,0,1,1,1,1,0,1,1,1,0.46301328509624123,0,0
136,0.91,0.558116883,1,0.91,7.52,14.06,1,0,0,0,1,1,1,1,1,1,1,0.5740302419612802,1,3
63,0.9648,0.80952381,1,0.9648,6.19,4.19,1,0,0,0,1,1,0,0,1,1,1,0.39837172244070534,0,0
48,0.6908,0.644444444,1,0.6908,8.04,1.31,1,0,0,0,1,1,0,0,0,0,0,0.30496220595584844,0,0
95,0.9449,0.4,1,0.9449,10.73,7.65,1,0,1,1,1,1,0,0,1,1,1,0.46483010312769757,0,0
309,0.7906,0.625,1,0.7906,8.11,1.28,1,0,0,0,1,0,0,0,0,0,0,0.3599042159632386,0,0
40,-0.5106,0.432798972,0,0.5106,6.64,12.12,1,0,0,1,1,0,1,0,1,0,1,0.5521363978842875,1,2
7,0.0516,0.75,1,0.0516,7.54,3.72,1,0,1,0,1,0,0,0,1,1,1,0.3764522286667346,0,0
17,0.8979,0.502116402,1,0.8979,10.39,9.27,1,0,0,0,1,1,1,1,1,1,1,0.4874711403975816,0,0
122,0.8932,0.650378788,1,0.8932,8.93,8.27,1,0,0,0,1,1,1,0,1,0,1,0.4694429017612708,1,2
14,0.9349,0.593367347,1,0.9349,7.08,3.45,1,0,0,0,1,1,0,1,1,1,1,0.4052587976501227,0,0
126,-0.8614,0.603362573,0,0.8614,5.73,13.74,1,0,0,0,1,1,0,0,1,1,1,0.6514400389432576,1,1
3,0.9321,0.791666667,1,0.9321,18.04,3.92,1,0,1,0,1,0,0,1,1,0,1,0.3510385914165382,0,0
34,-0.9372,0.608225108,0,0.9372,6.13,4.6,1,0,0,0,1,1,1,0,0,0,1,0.5140899831787134,1,1
11,0.9917,0.577916667,1,0.9917,9.29,14.28,1,0,0,1,1,0,1,0,1,1,1,0.47060419182795465,0,0
464,0.8074,0.492857143,1,0.8074,7.98,5.77,0,0,0,0,1,0,0,0,1,0,1,0.499832575626663,1,1
1,0.9595,0.597678571,1,0.9595,5.34,2.67,1,0,0,0,1,1,0,1,1,0,1,0.3721242132820559,0,0
108,0.8957,0.618257576,1,0.8957,5.26,3.54,1,0,0,0,1,0,0,0,1,1,1,0.3910007505294586,1,20
13,0.9217,0.4953125,1,0.9217,10.78,8.53,1,0,1,1,1,1,0,0,1,1,1,0.43822737646930937,0,0
10,0.5423,0.7,1,0.5423,5.06,2.73,0,0,0,1,1,0,0,0,1,1,1,0.31228534408826236,0,0
5,0.9876,0.571111111,1,0.9876,10.12,11.52,1,0,0,1,1,1,0,0,1,1,1,0.46293044476812095,0,0
115,0.9761,0.688095238,1,0.9761,6.94,6.01,1,1,1,1,1,1,1,0,1,1,1,0.4468596565070172,0,0
4,0.891,0.221825397,1,0.891,7.4,4.07,1,0,0,0,1,1,0,0,0,0,1,0.39246781471270614,0,0
121,0.9831,0.508098224,1,0.9831,8.38,14.85,1,1,1,0,1,1,1,1,1,1,1,0.5788751803817389,0,0
438,0.9169,0.61,1,0.9169,3.8,2.25,1,0,0,0,1,0,1,0,0,1,0,0.43573497703062947,0,0
56,0.7248,0.702083333,1,0.7248,9.34,3.26,1,0,0,0,1,0,0,1,1,1,1,0.39004776073878455,0,0
10,0.9,0.645238095,1,0.9,6.42,5.54,1,0,1,0,1,1,1,0,1,0,1,0.39341674435811563,1,4
160,0.6795,0.504444444,1,0.6795,8.19,5.23,1,0,1,1,1,0,0,0,1,1,1,0.4320757692847663,1,5
9,0.9854,0.517676768,1,0.9854,8.42,8.67,1,0,1,1,1,1,1,1,0,0,1,0.4317459499527898,0,0
10,0.34,0.4875,1,0.34,9.5,5.05,0,1,0,0,1,1,0,0,0,1,1,0.3936479141990668,0,0
205,0.9285,0.53452381,1,0.9285,6.43,9.87,1,0,1,1,1,1,1,0,1,1,1,0.5263927856544287,1,1
55,-0.513,0.405643739,0,0.513,10.49,8.92,1,0,0,0,1,0,0,0,0,1,1,0.5390433879228328,1,12
49,-0.1027,0.422222222,0,0.1027,6.4,2.07,1,0,0,0,1,0,0,0,0,0,1,0.4203107584554718,0,0
14,0.8096,0.490454545,1,0.8096,9.13,8.08,1,0,0,0,1,1,1,0,0,1,1,0.4524238083517934,1,2
100,0.9186,0.634379217,1,0.9186,4.8,12.35,1,0,0,0,1,1,0,1,0,1,1,0.5164281714831573,1,1
8,0.5106,0.586137566,1,0.5106,5.45,9.96,1,1,1,1,1,1,1,1,0,1,1,0.47942367791799384,0,0
56,0.9753,0.480115741,1,0.9753,7.57,13.37,1,0,0,1,1,1,1,0,1,1,1,0.5156848431431766,1,4
43,0.9866,0.702380952,1,0.9866,11.09,10.02,1,1,1,0,1,1,0,0,1,1,1,0.4627099047174658,1,1
109,0.9359,0.743333333,1,0.9359,8.19,4.14,1,0,0,0,1,1,0,0,1,1,1,0.42180347737138085,0,0
13,0.9413,0.435714286,1,0.9413,8.27,7.04,1,0,1,1,1,1,0,0,0,1,1,0.41577415545371077,1,1
67,-0.6808,0.55,0,0.6808,8.46,2.23,0,0,0,0,1,0,0,0,1,1,1,0.4382178698940536,1,1
39,0.9477,0.481730769,1,0.9477,9.27,12.06,1,0,1,1,1,1,0,0,1,0,1,0.4640300624194975,1,2
116,0.6361,0.5,1,0.6361,9.19,7.07,1,1,0,0,1,0,0,0,1,1,1,0.4568603671897111,1,3
36,0.34,0.4125,1,0.34,7.81,8.37,1,0,0,0,1,1,1,1,1,1,1,0.509742335275572,1,5
106,0.9843,0.572466259,1,0.9843,7.02,7.29,1,0,0,0,1,1,0,1,1,1,1,0.4779402604613054,1,1
24,0.9928,0.481471861,1,0.9928,11.98,28.19,1,0,1,1,1,1,1,1,1,1,1,0.6670371247835443,0,0
53,0.9538,0.588787879,1,0.9538,6.05,6.02,1,0,0,1,1,1,1,0,1,1,1,0.4301028205190812,0,0
41,0.9763,0.598484848,1,0.9763,6.48,5.11,1,1,1,0,1,1,0,0,1,0,1,0.39601561782557626,0,0
26,0.7845,0.7065,1,0.7845,7.13,8.89,0,0,0,1,1,1,1,1,1,1,1,0.4251737970940737,1,4
201,0.9799,0.606666667,1,0.9799,8.9,7.92,0,0,1,0,1,1,0,1,1,1,1,0.4737654157881121,1,2
94,0.995,0.541935423,1,0.995,7.82,27.48,1,1,0,1,1,1,1,1,1,1,1,0.6854112512912358,1,4
17,0.9958,0.637953386,1,0.9958,9.12,27.98,1,1,1,1,1,1,1,1,0,1,1,0.6482759656669869,1,3
486,0.91,0.894285714,1,0.91,9.18,2.72,0,0,0,0,1,0,1,0,1,0,1,0.4566972676756834,0,0
32,-0.1027,0.421926407,0,0.1027,8.19,13.12,1,1,1,1,1,1,0,1,1,1,1,0.5973991676266086,1,3
6,0.957,0.427289377,1,0.957,11.98,7.77,1,0,0,0,1,0,1,1,1,1,1,0.440111304036108,0,0
13,0.989,0.518542857,1,0.989,8.9,15.72,1,0,1,0,1,1,1,1,1,0,1,0.5233574797195003,1,1
16,0.9738,0.591269841,1,0.9738,7.43,4.57,1,1,0,0,1,1,1,0,1,0,1,0.39801550571666056,1,1
9,0.9119,0.668681319,1,0.9119,8.44,7.61,1,0,0,1,1,0,0,0,1,1,1,0.3876020866997854,0,0
79,0.4728,0.583333333,1,0.4728,9.4,5.27,1,0,1,1,0,1,0,1,0,1,1,0.42151325036711434,1,1
12,0.992,0.517767537,1,0.992,8.54,16.97,1,0,1,1,1,1,0,0,1,1,1,0.5192466597965119,0,0
56,0.9837,0.53968254,1,0.9837,8.01,4.66,1,0,1,0,1,0,0,0,1,0,1,0.3658528963324386,1,4
128,0.9862,0.508156102,1,0.9862,7.75,41.34,1,0,0,0,1,1,1,0,1,1,1,0.7964367183312466,1,7
29,-0.891,0.352989418,0,0.891,5.81,10.9,1,0,0,0,1,1,0,0,0,1,1,0.599787442273934,0,0
11,0.9231,0.67,1,0.9231,8.3,1.76,1,0,0,0,1,0,0,0,1,0,1,0.3222876921455627,0,0
25,0.9913,0.612444444,1,0.9913,7.48,10.93,1,0,1,1,1,1,0,0,1,0,1,0.4349493869047038,1,4
125,0.988,0.703571429,1,0.988,6.4,7.02,1,1,0,0,1,0,0,0,0,1,1,0.4220402376662785,1,1
9,0.958,0.716666667,1,0.958,8.04,2.82,0,0,0,1,1,1,0,0,1,1,1,0.32890222106324474,0,0
10,-0.2732,0.513095238,0,0.2732,6.92,4.36,1,0,0,0,1,1,0,0,0,0,1,0.464741466568067,1,4
928,0.9811,0.77202381,1,0.9811,10.76,5.52,1,0,0,1,1,1,0,1,1,1,1,0.7286591806242139,1,5
12,0.8679,0.496155171,1,0.8679,8.57,52.03,1,1,1,1,1,1,1,1,1,1,1,0.8452158065628608,1,1
239,0.926,0.4125,1,0.926,6.68,4.38,1,0,0,0,1,1,0,0,1,1,1,0.49338612108995755,1,2
14,0.9941,0.613928571,1,0.9941,7.21,7.48,1,0,0,1,1,1,0,1,1,1,1,0.4346048851615906,1,1
2,0.9951,0.536787879,1,0.9951,13.78,41.4,1,0,1,1,1,1,1,1,1,1,1,0.7696072484453328,0,0
38,0.9021,0.704487179,1,0.9021,8.39,6.86,1,0,1,0,1,1,1,0,1,0,1,0.41468988766854986,0,0
78,0.9734,0.633333333,1,0.9734,9.7,4.97,1,0,0,1,1,1,0,0,1,1,1,0.41818303073897567,1,8
39,-0.8658,0.63037037,0,0.8658,7.73,7.18,1,0,0,0,0,0,0,0,0,1,1,0.4900284909460186,1,1
30,0.7096,0.483333333,1,0.7096,6.0,1.92,1,0,1,0,1,1,0,0,0,1,1,0.38176215100283056,1,2
9,-0.7604,0.613388544,0,0.7604,12.71,10.18,1,1,1,1,1,0,1,0,1,1,1,0.5470198532155133,1,3
34,0.9779,0.627430556,1,0.9779,7.17,9.5,1,0,1,1,1,1,0,0,0,1,1,0.4333103731232867,1,1
132,0.9974,0.534356261,1,0.9974,6.93,26.27,1,1,1,1,1,0,1,1,1,1,1,0.6532349039660633,1,2
15,0.9524,0.822222222,1,0.9524,9.43,2.17,0,0,1,0,1,1,0,0,0,0,1,0.2998455791663502,0,0
7,0.8542,0.511111111,1,0.8542,6.02,5.52,0,0,0,0,1,0,1,0,1,1,1,0.35583863530727344,0,0
22,0.9766,0.680683761,1,0.9766,7.22,8.01,1,0,0,1,1,1,1,0,1,0,1,0.4149077269080352,1,1
5,0.9896,0.557503307,1,0.9896,12.38,15.06,1,0,1,0,1,1,1,0,1,1,1,0.5169045658612181,1,1
21,0.9509,0.477714286,1,0.9509,7.1,8.45,1,0,0,1,1,1,1,0,1,1,1,0.4520254304665815,0,0
10,0.7269,0.565584416,1,0.7269,8.28,4.58,1,0,1,0,1,1,0,0,1,0,1,0.3871189787456182,0,0
51,0.911,0.49893339,1,0.911,6.8,25.65,1,0,0,0,1,0,1,1,1,1,1,0.6317891914737783,1,4
6,0.965,0.77625,1,0.965,7.39,4.05,1,0,0,1,1,1,0,0,1,0,1,0.3546980242185268,0,0
15,0.9453,0.454286988,1,0.9453,6.4,6.57,1,0,1,1,1,0,0,0,0,0,1,0.36005654782306235,0,0
135,0.0,0.423106061,1,0.0,10.15,13.29,1,0,1,0,1,0,1,1,1,1,1,0.5745635520301067,1,4
213,0.8625,0.866666667,1,0.8625,7.0,2.04,1,0,0,0,1,1,1,0,1,1,0,0.38021798194129613,0,0
2,0.9623,0.576666667,1,0.9623,5.3,3.85,1,1,1,0,1,1,1,1,1,0,1,0.3959787823378921,0,0
11,0.9565,0.564285714,1,0.9565,2.68,2.64,0,0,0,0,1,0,0,0,1,1,1,0.31146139478474927,0,0
2,-0.872,0.5,0,0.872,9.2,8.61,1,1,0,0,1,1,0,1,0,0,1,0.5625218426255132,1,2
13,0.9816,0.568080357,1,0.9816,7.96,8.26,1,0,1,1,1,1,1,1,0,1,1,0.4439007029108911,1,1
74,0.959,0.7,1,0.959,5.43,4.58,1,0,0,0,1,1,0,0,0,1,1,0.4050333500584352,0,0
121,0.9031,0.416035354,1,0.9031,7.62,14.28,1,0,1,1,1,1,0,0,1,1,1,0.5409529059677,0,0
12,0.8417,0.741818182,1,0.8417,8.56,4.57,1,0,0,1,1,0,0,1,1,1,1,0.37205899775779133,0,0
17,-0.2648,0.546444444,0,0.2648,11.43,8.95,1,0,0,0,0,0,1,1,1,1,1,0.5132713494943597,0,0
26,0.9982,0.571540369,1,0.9982,8.77,32.73,1,1,0,1,1,1,1,1,1,1,1,0.7093726523536938,1,14
7,0.9628,0.725,1,0.9628,6.47,1.75,1,0,0,0,1,0,0,0,1,0,1,0.31473191111028476,0,0
7,0.9744,0.783333333,1,0.9744,7.4,3.16,1,0,0,1,1,0,0,0,1,0,1,0.31714830562242013,0,0
21,0.9705,0.687838828,1,0.9705,6.5,13.72,1,0,0,1,1,1,0,1,0,1,1,0.4890245089745267,0,0
378,0.8979,0.494444444,1,0.8979,5.08,8.49,1,0,0,1,1,0,1,1,1,1,1,0.5674445826436886,1,1
23,0.8442,0.480964052,1,0.8442,7.58,16.48,1,1,1,1,1,0,0,0,1,1,1,0.4987855796434308,0,0
9,0.9841,0.679166667,1,0.9841,11.51,8.92,1,0,0,1,1,1,0,0,0,0,1,0.40547220988403354,0,0
11,0.8979,0.825,1,0.8979,5.55,3.1,1,0,1,0,0,0,0,0,0,0,1,0.2909267074386377,1,4
1154,0.9545,0.708333333,1,0.9545,8.09,2.44,1,0,1,0,1,0,0,0,1,1,1,0.7358992072184314,1,2
45,0.8829,0.543253968,1,0.8829,10.16,10.09,1,0,0,0,1,1,0,0,0,0,1,0.4502875577268025,1,2
220,0.9107,0.46991342,1,0.9107,6.88,3.42,1,0,0,0,1,1,0,0,0,0,1,0.4463230733715892,1,2
21,0.9578,0.511111111,1,0.9578,11.51,3.86,1,0,1,0,1,1,0,0,0,0,1,0.37454830539935796,0,0
5,0.9856,0.592361111,1,0.9856,8.62,6.65,1,0,1,1,1,1,1,1,1,1,1,0.43131328423570053,0,0
126,0.836,0.713580247,1,0.836,6.65,2.75,1,0,1,0,1,0,0,0,1,1,0,0.3240152909065799,0,0
77,0.9921,0.535714286,1,0.9921,6.99,19.61,1,0,1,1,1,1,1,1,1,1,1,0.5938940178572102,0,0
8,0.872,0.554166667,1,0.872,13.41,2.92,0,0,0,1,1,1,0,0,0,0,1,0.32311374865057324,0,0
3,0.8481,0.606666667,1,0.8481,7.0,4.27,1,0,0,0,0,1,0,0,1,1,1,0.3720884856012455,1,2
56,0.9423,0.670833333,1,0.9423,7.2,4.85,1,0,0,0,1,1,0,1,1,1,1,0.4293852665814059,0,0
14,0.853,0.501498145,1,0.853,7.66,4.6,1,0,0,1,1,1,0,1,0,1,1,0.4104293269868978,1,1
39,0.9889,0.556399535,1,0.9889,10.02,32.67,1,1,0,1,1,1,1,1,1,1,1,0.7149983231911328,1,1
5,0.9674,0.466666667,1,0.9674,9.18,7.96,1,0,0,0,1,1,1,0,1,1,1,0.4516700623425201,0,0
5,0.5679,0.478,1,0.5679,7.89,11.93,1,0,0,0,1,1,0,0,1,1,1,0.4955885958128957,1,5
50,0.9709,0.59622449,1,0.9709,6.8,6.17,1,0,1,1,1,0,0,0,0,1,1,0.3763411457759983,0,0
73,0.8316,0.607792208,1,0.8316,5.61,3.32,1,0,1,1,1,0,0,0,0,0,1,0.34242638599681047,0,0
324,0.9163,0.480811688,1,0.9163,4.52,6.11,1,0,0,1,1,1,0,1,1,1,1,0.5443547586959001,0,0
37,0.4404,0.388950617,1,0.4404,8.86,5.27,1,0,0,1,1,1,0,0,0,1,1,0.43356263297809317,1,3
492,0.9392,0.604676871,1,0.9392,8.26,9.15,1,1,1,1,1,1,1,0,1,0,1,0.6074773034615308,1,1
60,0.7564,0.528571429,1,0.7564,7.2,4.16,1,0,1,0,1,1,0,0,0,1,1,0.4113537506378337,0,0
30,0.9618,0.533333333,1,0.9618,6.7,4.32,1,0,0,1,1,1,0,0,1,1,1,0.3984356669995733,1,1
16,0.9969,0.517865419,1,0.9969,8.45,20.21,1,0,0,1,1,1,1,1,1,0,1,0.5668390223039576,0,0
3,0.9736,0.688235294,1,0.9736,8.1,5.92,0,0,1,1,1,1,0,0,1,0,1,0.3356916250525651,0,0
5,0.9855,0.604444444,1,0.9855,7.09,9.28,1,0,0,1,1,1,0,0,1,1,1,0.4345636189165051,0,0
107,0.9854,0.576,1,0.9854,7.05,9.53,1,1,0,1,1,1,1,1,1,1,1,0.5092274202784364,0,0
90,0.9666,0.589732143,1,0.9666,13.03,11.91,1,0,1,1,1,1,0,0,1,1,1,0.49601348844179066,1,3
19,0.9679,0.569925595,1,0.9679,12.7,11.27,1,0,1,1,1,0,1,0,0,1,1,0.4342283377253271,0,0
52,0.9711,0.655882353,1,0.9711,5.31,6.46,1,0,1,0,1,1,0,0,1,1,1,0.4215365645688665,1,3
511,0.9818,0.556071429,1,0.9818,5.23,6.52,1,0,0,0,1,0,0,0,1,1,1,0.5706881074972388,1,4
10,0.9793,0.559545455,1,0.9793,6.24,9.55,1,0,0,1,1,1,1,1,1,0,1,0.4493819732773525,0,0
163,0.9153,0.670277778,1,0.9153,6.92,11.02,1,0,0,1,1,1,1,1,1,1,1,0.535871674123379,1,11
39,0.9885,0.631388889,1,0.9885,5.67,6.71,1,0,1,1,1,1,0,0,0,1,1,0.40460576288062233,1,1
15,0.9802,0.57530303,1,0.9802,5.84,6.08,1,0,1,0,1,1,0,1,1,1,1,0.42574347527114803,1,2
145,0.9786,0.635714286,1,0.9786,8.64,4.92,1,0,0,0,1,0,0,0,1,1,0,0.356944247291907,0,0
358,-0.7654,0.833333333,0,0.7654,5.84,4.67,1,0,0,0,0,1,0,0,1,0,0,0.5193355943220526,1,1
6,0.9201,0.767424242,1,0.9201,8.13,2.25,1,0,1,0,1,0,0,0,0,0,1,0.3079612986624349,1,1
14,0.7096,0.565542328,1,0.7096,7.48,15.75,1,1,0,1,0,0,1,1,1,1,1,0.493532342693194,1,1
32,0.9819,0.730208333,1,0.9819,9.48,7.08,1,0,1,1,1,1,0,0,1,0,1,0.3929994711836255,0,0
9,0.991,0.781818182,1,0.991,7.64,7.23,0,1,1,1,1,0,0,0,1,1,1,0.3363576514060615,1,1
5,0.9787,0.568253968,1,0.9787,6.68,7.93,1,0,0,1,1,1,0,0,1,1,1,0.42300431065228344,0,0
6,0.9493,0.497268908,1,0.9493,8.95,9.09,1,0,1,1,1,1,1,1,1,0,1,0.4462399716003413,1,1
64,0.9819,0.497767857,1,0.9819,6.83,9.49,1,1,0,1,1,1,0,0,1,1,1,0.4712791584295525,0,0
735,0.5859,0.269152047,1,0.5859,10.13,12.57,1,0,1,1,1,1,0,0,0,1,1,0.7449211071940439,1,1
45,0.9825,0.65468254,1,0.9825,6.19,4.19,1,1,0,0,1,0,0,1,1,1,1,0.39164946182043753,0,0
98,0.9604,0.704642857,1,0.9604,14.18,7.37,1,0,0,0,1,0,1,0,1,1,1,0.43704817540733265,0,0
3,0.6003,0.359722222,1,0.6003,9.52,4.23,1,0,0,0,1,0,0,0,0,0,1,0.36676878248471434,1,1
3,0.9948,0.574920635,1,0.9948,10.84,10.03,1,1,1,1,1,1,0,0,1,1,1,0.44771260902676335,0,0
13,0.9834,0.497777778,1,0.9834,7.11,15.91,1,0,0,1,1,1,1,0,1,1,1,0.5242430667665535,0,0
383,-0.8807,0.632603816,0,0.8807,7.39,7.52,1,0,0,1,1,1,0,0,0,1,1,0.6646426982196497,1,6
77,0.9879,0.492766831,1,0.9879,9.61,14.62,1,0,0,1,1,1,0,0,1,1,1,0.5268092740766065,0,0
