,first_page_exposure,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
771003,16,0.9872,0.672777778,7.27,7.08,1,0,2,0,6,2,0,1,1,2,6,0.40291913052077616
483138,34,0.8519,0.451410256,8.07,7.01,2,0,0,0,1,0,1,1,1,1,4,0.43786865483286047
601901,660,0.6597,0.375,8.79,12.97,2,1,0,4,2,1,2,0,3,3,5,0.7139660698315248
511559,36,0.9475,0.564142857,9.91,9.36,3,0,0,0,4,2,1,1,1,0,7,0.45350701984313163
398275,944,0.2746,0.468209877,7.31,4.5,2,0,0,0,2,1,0,0,2,1,4,0.7465397680112255
100214,182,0.9842,0.726,8.44,8.36,6,1,0,3,6,2,1,0,1,2,3,0.44069174092866087
572868,5,0.8658,0.64,10.0,1.37,0,0,0,0,3,1,0,0,2,0,2,0.3303602732641981
350499,39,0.875,0.373931624,8.78,4.01,2,0,0,1,3,1,0,0,0,0,5,0.4247322774619433
762699,35,0.9876,0.594285714,7.65,7.95,2,1,1,1,7,3,1,0,0,1,10,0.4381581284631088
247242,13,0.972,0.471810606,8.62,9.34,2,0,1,2,3,2,1,2,0,1,7,0.4558418804024656
78506,48,-0.6749,0.503571429,7.35,5.42,2,0,0,0,0,0,0,2,1,0,5,0.5206013743233886
584140,1182,-0.5448,0.536538462,4.79,7.64,4,0,0,5,5,0,0,1,1,0,5,0.8381973226222552
529650,27,0.9274,0.466666667,3.28,2.81,1,0,1,1,2,0,0,0,1,3,1,0.3791482936854218
561992,40,0.9901,0.771428571,7.33,8.73,2,0,1,1,6,1,1,0,2,3,7,0.3924681440720499
460180,4,0.9975,0.696372593,10.22,17.3,7,0,1,5,11,1,2,0,4,4,11,0.46412239153785706
347961,11,0.8481,0.516608947,6.33,4.32,3,0,0,3,1,1,0,2,1,0,2,0.38097506773161377
89834,30,0.9246,0.467171717,6.52,4.55,2,0,0,0,3,1,0,1,0,1,5,0.4188784949925013
10693,592,-0.5106,0.504761905,21.74,10.61,4,1,0,1,1,0,2,0,2,0,12,0.713113494153742
241617,19,0.8202,0.62556391,8.2,9.15,2,0,0,1,6,2,0,0,0,3,7,0.44741746592470966
715497,292,0.9744,0.509232804,9.89,13.34,4,0,0,4,7,3,1,3,3,2,4,0.5828089886381045
353608,143,0.9801,0.446666667,9.3,8.48,4,0,1,1,8,1,1,2,2,2,4,0.4920479665730078
17560,13,0.9793,0.491043084,8.02,5.13,0,0,0,1,4,1,0,0,5,0,3,0.38108117896548094
210937,36,0.3164,0.35462963,9.51,11.12,5,0,0,0,3,1,2,0,1,7,5,0.5474942640615368
474281,266,0.9477,0.478993056,8.27,13.34,5,0,1,0,2,0,0,0,3,3,9,0.5761420869997218
596641,19,0.9402,0.557142857,8.27,13.35,7,0,0,0,8,1,2,2,4,1,4,0.48336972925357025
188349,4,0.9818,0.661363636,7.48,9.25,5,0,0,3,5,0,1,1,1,1,1,0.39117912860836757
66501,24,0.9689,0.582348112,12.38,16.66,6,0,0,5,12,2,0,5,2,2,10,0.5215960112630931
550423,25,0.6597,0.43961039,8.28,4.79,4,0,1,1,3,1,0,0,1,2,3,0.42403945111066565
54672,57,0.9367,0.357575758,6.16,4.98,3,1,0,1,2,0,0,0,1,0,1,0.4298488560880297
488075,964,0.9127,0.592777778,6.23,5.14,1,0,0,0,5,2,1,0,1,3,1,0.7161912724139508
369060,130,-0.3142,0.533363095,6.18,10.05,5,0,0,1,4,0,0,0,1,2,6,0.5712248197999344
765059,15,0.9628,0.454131653,11.77,10.37,5,0,0,1,4,3,0,0,0,3,4,0.47999759118660096
627619,69,0.9806,0.494151404,10.65,16.79,1,0,0,1,13,2,0,2,1,2,15,0.5840152143535923
656968,36,0.9918,0.457667389,8.98,33.67,7,0,0,1,15,8,1,1,3,2,17,0.775001727164648
425319,136,0.972,0.620912076,10.07,13.0,2,0,3,1,7,0,0,1,1,2,10,0.5047623560718022
689045,12,0.7845,0.495,12.28,3.64,0,1,1,0,0,2,0,1,0,1,2,0.39668558730155545
20843,33,0.9818,0.455615218,5.99,11.62,7,0,0,0,11,3,1,1,1,4,6,0.5216486633028243
218497,45,0.7914,0.469812925,6.6,8.71,2,0,0,1,4,2,0,0,1,3,5,0.47744027980226084
431863,140,-0.8446,0.619047619,8.03,5.33,4,0,0,0,1,0,0,0,2,0,6,0.5312243668658275
304998,18,0.8591,0.408928571,13.99,5.99,3,0,0,1,4,1,0,0,0,0,4,0.42838037013409197
694400,51,0.9954,0.506359649,9.3,28.16,4,2,3,2,10,3,0,0,8,1,11,0.6556266125468797
454934,11,0.5574,0.75,10.36,3.01,2,0,0,0,1,0,0,0,0,0,2,0.34677426791277893
256811,327,0.965,0.665333333,6.25,5.29,2,0,2,0,3,2,1,0,0,1,5,0.4873209811080699
197811,6,0.9382,0.500128205,7.12,5.83,4,0,0,0,6,1,1,1,2,3,4,0.41094818760465973
324649,53,-0.7579,0.5194993,8.83,20.57,5,0,2,2,7,3,0,2,1,4,9,0.707615782348149
312665,22,-0.9357,0.62037037,6.03,7.12,3,0,0,0,3,3,1,0,1,1,3,0.5425248782218739
137847,4,0.9759,0.559,7.75,11.78,2,0,0,0,9,3,2,1,1,0,12,0.4880667769156184
85737,16,0.7393,0.543214286,10.02,6.16,2,1,0,0,4,1,1,0,0,1,10,0.4244659181959681
192518,107,0.9761,0.601372549,9.85,7.05,2,0,0,0,5,0,0,0,2,2,4,0.4265458560746482
242554,15,0.9812,0.566381766,6.81,17.17,2,0,0,1,8,1,5,1,0,5,14,0.5357430395259134
414896,24,0.8807,0.693333333,5.41,2.79,1,0,0,1,3,0,0,0,1,0,2,0.33913277435095496
205355,6,0.903,0.47558579,11.98,30.47,3,0,2,6,11,1,0,5,9,6,9,0.6550833059021208
536626,2,0.9812,0.645208333,11.9,12.78,0,1,0,7,3,0,2,1,2,2,3,0.39859949626237806
45365,9,0.8499,0.56029874,6.62,24.84,11,1,0,2,20,5,1,0,0,7,19,0.6746989754106179
159010,96,0.9947,0.626393939,6.77,7.08,3,0,0,4,11,0,0,0,3,1,7,0.4036559271580302
155496,10,0.836,0.637581699,5.2,8.51,2,0,0,1,7,2,2,0,0,1,8,0.43310331484166453
55786,68,0.796,0.616313131,5.6,1.81,0,1,0,0,4,0,0,0,0,0,2,0.372750108665847
419435,52,0.9946,0.566731017,7.33,25.02,3,3,1,2,14,13,2,2,5,3,15,0.6954333137443252
298232,23,0.4215,0.6125,6.0,2.44,0,0,1,0,2,0,1,0,0,1,3,0.3825375814091005
365458,42,-0.4552,0.431111111,10.84,10.43,2,1,0,0,5,4,5,0,1,2,8,0.5894619479024611
658643,61,0.9941,0.495744949,7.98,14.19,5,0,0,3,12,3,1,0,3,3,6,0.5229213150754171
474674,45,0.9099,0.566666667,18.2,5.42,2,0,1,4,3,3,0,0,0,1,3,0.3838411579543229
416432,15,0.9891,0.583796296,7.54,8.99,2,1,0,0,5,1,0,0,7,0,2,0.40556837079129776
449960,81,0.9432,0.47380117,8.25,7.8,6,1,0,5,8,2,1,0,0,0,4,0.44590386383838015
238675,4,0.9423,0.566666667,10.37,5.66,0,0,0,2,3,0,1,0,1,1,4,0.3709424597465872
71515,8,0.9313,0.529249084,9.14,8.71,0,0,0,0,5,0,0,0,0,4,13,0.4452992427376681
737899,85,0.9451,0.7,9.13,3.01,1,0,1,1,3,1,1,0,0,0,1,0.3561910681327477
517025,8,-0.6062,0.3778,5.09,19.73,2,0,1,4,2,2,2,0,1,4,14,0.678712503734188
38810,16,0.9432,0.57654321,4.6,4.01,3,0,0,1,4,1,0,0,0,2,1,0.3795091963537995
630448,83,0.9606,0.675584416,5.9,6.08,1,0,0,0,4,3,0,2,1,0,6,0.42613003897780255
188044,40,0.9796,0.531181818,6.76,12.97,3,0,1,6,11,3,0,3,1,5,4,0.495289661794072
171717,19,0.802,0.484604978,7.21,6.52,2,0,0,0,7,2,1,0,2,0,2,0.4381368813718682
32842,13,0.8402,0.509965035,9.13,8.04,2,0,0,0,4,2,2,1,0,2,9,0.4531500999233793
760685,10,0.9828,0.623333333,7.69,10.74,4,1,0,1,5,2,0,0,2,1,3,0.4385576192319413
695689,69,0.3612,0.451470588,8.75,16.14,5,0,0,4,3,3,0,3,1,1,9,0.5977258373143323
155884,17,0.9267,0.627380952,8.8,3.97,1,0,0,1,5,0,0,0,2,1,2,0.3539815737027346
90583,4,-0.6876,0.403794643,7.47,7.82,3,0,0,1,5,0,2,4,4,3,2,0.5428502684642298
579189,48,0.9765,0.711363636,6.8,3.11,0,0,1,1,4,3,0,0,0,1,1,0.36080704965872973
668549,134,0.5778,0.476666667,8.14,17.94,1,1,0,0,3,1,1,2,4,2,13,0.6196996476932068
9592,48,0.8979,0.45,13.15,8.26,0,0,1,1,4,1,1,0,0,0,4,0.45249603004878564
435930,4,0.9272,0.424285714,7.67,8.87,1,0,0,4,4,0,0,2,1,0,7,0.437953913372827
402946,25,0.9778,0.515388258,5.79,9.21,5,0,0,1,8,2,0,0,0,1,11,0.46780569463786137
377452,59,0.989,0.536794872,9.75,17.41,10,0,1,3,10,0,1,1,0,2,12,0.5424730780915742
83215,22,0.779,0.470562077,8.5,46.45,26,4,0,8,6,0,15,3,1,13,37,0.8010669511682011
425989,32,0.7096,0.47,10.3,1.65,2,0,0,0,2,0,0,0,2,1,1,0.37398041845167734
657934,20,0.9644,0.523636364,7.98,5.63,0,0,0,0,6,1,0,1,1,0,3,0.4119846262110167
204704,10,0.9723,0.79047619,6.87,4.19,4,0,0,1,4,1,0,0,1,2,1,0.3318109744266046
325008,12,0.9623,0.5765625,8.3,9.7,4,0,0,5,6,1,0,1,0,1,7,0.42215817555989904
740198,69,0.7717,0.775,4.0,0.62,1,0,0,0,2,0,0,0,0,0,1,0.33141157069253757
761428,7,0.8979,0.56,2.96,2.56,1,0,0,0,2,0,0,0,3,0,4,0.3543990291882212
210082,20,0.9136,0.639880952,7.87,7.37,3,1,0,1,5,3,0,0,2,4,6,0.41415338983696504
506674,29,0.9549,0.704545455,8.2,5.1,3,0,0,0,7,4,1,0,3,0,2,0.3798043267913863
311396,14,0.9587,0.568181818,6.63,4.44,1,0,1,4,3,0,0,0,3,1,3,0.3448516727981659
342364,24,0.91,0.52020202,4.43,4.97,1,0,0,1,3,1,1,0,2,1,5,0.396195311414722
127293,103,0.9974,0.508454106,9.06,26.49,5,1,0,4,18,9,3,0,1,8,23,0.7218878048289122
727917,35,0.9736,0.494166667,6.17,12.12,5,0,0,6,6,7,0,1,3,3,4,0.49543560295701355
250700,11,0.984,0.549047619,8.23,13.06,5,0,0,1,12,2,0,1,2,4,1,0.49458805921933185
740170,44,0.9946,0.536495536,8.6,12.12,5,0,3,1,10,2,1,0,0,1,14,0.4959657983981056
302549,16,0.9273,0.363888889,5.38,5.54,1,0,0,2,4,0,0,1,3,1,7,0.41931704630301486
373294,4,-0.8274,0.45475703,11.23,28.7,5,1,0,0,6,1,2,2,7,0,16,0.7589553388872748
501350,28,0.8525,0.530089286,7.46,7.4,3,0,0,0,4,1,3,0,1,1,7,0.4302382210808686
304307,11,0.9897,0.562180814,8.97,12.12,2,2,0,1,4,0,1,0,8,2,1,0.4225555700746077
634768,87,0.9913,0.593510582,8.79,18.72,4,0,3,1,11,2,0,1,2,4,13,0.5779013069603479
332969,1280,0.8165,0.685,9.13,7.71,3,0,1,0,4,1,0,0,0,1,6,0.8059748282949435
446180,214,0.9696,0.530555556,5.29,7.04,0,0,0,3,5,0,1,1,2,0,3,0.4655061088550087
648403,84,0.9501,0.74,8.0,1.69,0,0,0,2,2,1,0,0,0,0,2,0.333949381975672
480531,86,0.9324,0.524166667,9.28,7.61,7,0,0,1,3,0,1,2,1,0,6,0.4404826918160325
217331,67,0.4086,0.575925926,6.32,10.27,3,0,0,0,1,0,0,0,2,0,10,0.49374965237353163
5577,20,0.9022,0.644155844,8.1,4.95,1,0,1,3,4,1,0,1,0,0,2,0.3663542627906387
118299,4,0.9805,0.543239538,6.92,10.33,2,0,0,1,7,5,2,2,0,0,8,0.4830148970284968
511762,29,-0.8481,0.7,10.99,8.49,7,0,0,0,1,1,0,0,1,2,7,0.5210934668784554
693092,4,0.9633,0.532857143,10.74,4.86,3,0,1,0,3,0,0,0,1,1,3,0.37662542996159526
487568,141,0.9405,0.522783251,8.05,22.53,9,1,1,1,13,6,0,0,4,2,16,0.673852285884425
622138,316,0.9571,0.607575758,10.22,7.08,1,0,1,0,5,4,0,2,1,1,4,0.5330458320527728
279975,19,0.9946,0.592424242,7.42,9.33,7,0,1,1,9,1,1,0,2,2,2,0.4251881079312174
374319,106,0.934,0.626851852,6.45,6.24,3,0,1,2,3,4,0,0,1,0,5,0.4304202020561598
734007,14,0.9927,0.482445887,5.6,19.41,10,0,4,1,6,1,0,0,0,4,12,0.5729699520894187
533718,127,0.9142,0.518981481,9.48,12.85,5,0,0,3,7,3,0,2,0,2,5,0.5409421003244681
315023,22,0.9949,0.61473759,8.26,20.73,4,0,1,4,16,6,2,0,2,2,12,0.5846651370369174
40100,53,-0.7717,0.481719577,8.41,13.71,2,0,0,0,2,2,3,0,2,0,19,0.6336968468275734
576823,104,0.9763,0.530769231,9.0,7.49,2,0,0,2,8,0,0,1,0,1,4,0.449003218163473
266297,32,0.9774,0.647619048,5.58,8.48,2,0,1,0,8,3,0,1,1,0,11,0.4452732289377319
236014,13,0.8773,0.554761905,4.67,3.03,2,1,1,0,2,2,0,0,2,1,4,0.3755149032241818
541264,2,0.9877,0.577215608,11.62,19.88,12,1,2,4,9,3,4,4,1,6,11,0.5475367523711672
545236,21,0.91,0.470082816,9.54,8.87,2,1,0,0,9,1,0,0,1,2,6,0.4661832929922356
205555,19,0.9732,0.606428571,10.4,5.82,1,0,0,1,4,1,0,0,1,2,5,0.38483114628599596
326371,10,0.9844,0.617293233,12.57,12.09,5,1,0,0,6,1,0,1,2,1,6,0.45427745857762203
246856,1,0.8832,0.571428571,9.56,3.35,1,0,0,1,2,1,0,1,3,4,2,0.3556938652279346
116902,68,0.9969,0.600256016,8.52,18.44,5,0,2,2,14,2,3,1,3,3,6,0.5502635200099962
208799,36,0.9517,0.91,5.74,2.91,2,0,1,1,3,0,0,1,1,0,1,0.30192052890030285
202700,34,0.9882,0.572321429,9.12,8.55,1,1,3,0,4,1,0,0,1,1,7,0.42854385370034337
681446,30,0.9869,0.579725275,9.63,7.14,3,0,0,0,4,2,0,0,3,0,3,0.4093242436876952
20157,18,0.9764,0.446923077,6.92,6.63,3,0,0,2,7,2,0,0,4,5,5,0.42209229482641053
759334,8,0.8718,0.55,10.9,3.6,2,0,1,0,2,1,1,0,0,0,2,0.37153383188221584
132298,14,0.8934,0.783333333,13.33,3.23,3,0,0,1,2,2,0,1,0,1,4,0.3315828624256137
216581,22,0.8795,0.750952381,4.67,3.01,0,0,0,0,4,0,1,1,1,2,3,0.34057289336927404
301174,15,0.9313,0.5,8.61,2.97,2,0,0,0,3,1,0,0,2,0,2,0.3731968899518623
86557,95,0.9915,0.533820018,6.24,38.25,13,0,2,10,14,2,3,4,1,17,19,0.7646994749246461
27895,15,0.9932,0.551059028,9.98,17.13,11,0,1,2,6,2,1,1,4,0,7,0.510756970506443
117090,42,-0.6697,0.76,8.53,3.83,0,0,0,0,0,0,2,0,0,1,2,0.4401360854289604
757246,13,0.9796,0.602083333,9.58,5.64,2,0,1,0,5,1,0,0,0,0,4,0.3894380272860523
488506,162,0.9702,0.651,8.03,5.55,0,0,0,2,4,0,0,1,0,2,3,0.4193540787665264
764280,6,0.8908,0.8125,14.23,0.84,0,0,0,0,1,0,0,0,1,0,0,0.28438225677928375
651076,26,-0.0552,0.623989899,7.15,6.29,3,0,0,0,4,3,0,0,1,0,4,0.47704581053237816
273990,40,0.9647,0.49119943,8.46,22.45,14,1,0,2,6,0,5,1,2,12,13,0.5946037922101511
237215,20,0.9769,0.513949939,9.61,7.11,4,0,0,0,3,2,0,0,0,0,5,0.43072769390967264
439804,42,0.9907,0.653675595,8.62,17.54,4,1,1,4,9,4,1,1,2,4,8,0.5267047007971221
637318,42,0.9719,0.680324074,7.24,9.36,1,0,0,2,6,4,0,1,3,2,6,0.4343341034064787
701171,31,-0.3906,0.370545315,6.41,26.47,11,0,0,0,7,2,3,0,5,3,26,0.7524133198677158
484098,233,-0.7024,0.471599327,8.65,9.45,2,1,0,0,5,1,0,0,0,1,13,0.653725531796318
566357,31,0.9957,0.767592593,8.76,8.48,2,1,1,2,6,0,1,1,2,0,1,0.37062371444345943
699546,21,0.9325,0.61875,8.11,4.38,0,0,2,1,3,2,0,0,1,0,6,0.372896202048991
510146,23,0.9602,0.501515152,11.03,4.47,3,0,1,0,5,2,0,0,2,1,3,0.3953864059914063
222626,10,0.3182,0.588293651,6.3,3.23,1,0,0,0,1,0,0,0,2,0,2,0.39112589647618606
314268,41,0.9571,0.559821429,7.17,2.86,2,0,1,1,2,1,0,0,1,0,2,0.36469192291130925
2562,64,0.9884,0.584254386,11.62,23.28,4,2,0,5,12,1,1,0,7,5,7,0.5692800981537726
8056,15,0.9735,0.784848485,8.22,5.83,0,0,1,0,6,0,0,1,0,0,5,0.3598865917457777
195996,4,0.9686,0.475990676,7.43,6.63,4,0,0,3,5,2,1,2,2,1,5,0.410926097986639
306766,33,0.9501,0.457142857,15.32,5.86,2,1,0,0,1,1,0,0,2,5,3,0.4104419833402447
231596,44,0.9592,0.579761905,6.15,13.1,7,0,0,0,5,2,0,0,1,1,7,0.5025226292305175
7736,42,0.4646,0.427525253,10.68,18.89,14,0,0,2,8,1,4,1,3,4,8,0.5961815263824847
55876,119,0.8809,0.561111111,9.51,8.33,2,0,0,0,2,5,1,0,1,1,4,0.48856774573457656
157630,40,0.9982,0.54757026,10.12,32.49,8,3,1,8,22,5,0,2,5,1,19,0.7074023615656225
117141,6,-0.7906,0.425,6.2,2.97,0,0,0,1,1,0,0,0,1,1,2,0.4910619630506237
288414,8,0.9769,0.628214286,8.4,9.48,3,2,0,4,6,1,3,1,0,4,3,0.4047079986048441
105076,10,0.9874,0.51952603,7.61,14.59,8,1,0,2,17,1,0,2,2,2,7,0.5181899066840645
290509,50,0.6997,0.505808081,11.13,5.79,1,1,0,1,6,0,0,1,0,0,7,0.4346102901086867
479305,113,0.83,0.406666667,7.07,9.09,3,0,1,0,2,2,0,2,0,2,8,0.5266687784386159
363452,173,0.9924,0.615955556,7.81,9.48,4,0,1,3,12,2,1,1,2,0,3,0.4783914773334418
330090,1,0.9747,0.568198758,8.39,10.91,1,0,0,2,4,0,0,1,0,1,5,0.441468062836233
50498,77,0.4919,0.553054045,7.37,11.85,5,0,1,0,9,1,1,2,0,1,6,0.5395197701387383
706041,478,0.9299,0.393589744,9.05,6.89,2,0,0,2,2,1,1,1,0,0,4,0.5966435659940914
284170,500,0.9545,0.4775,7.0,10.49,0,0,0,2,3,0,0,0,3,0,6,0.6151163556297373
32966,8,-0.8528,0.506751974,8.78,12.44,5,1,0,0,5,0,3,1,1,5,12,0.601085434722353
762174,15,0.9825,0.486248647,9.07,17.76,3,0,2,1,11,2,1,1,2,2,15,0.5625185767426014
69059,56,0.3947,0.5,7.03,1.9,1,0,0,0,0,0,0,0,0,0,4,0.41036815691664275
338331,41,0.8402,0.429320988,7.5,5.44,1,0,0,2,4,1,1,0,3,0,5,0.41617336065868166
605099,83,-0.1531,0.465,8.82,14.97,2,0,0,0,8,0,4,1,0,5,9,0.6238252099135977
38604,8,0.9865,0.612698413,5.88,10.4,4,1,3,1,9,0,2,0,1,3,9,0.4293932970438595
625711,45,0.9648,0.9375,6.53,1.69,1,0,0,0,5,3,0,0,0,0,0,0.31310540126557257
588981,78,0.98,0.596428571,9.48,15.2,4,1,1,0,8,1,0,1,0,2,13,0.5388027893210773
378128,8,0.9384,0.508428571,6.99,15.06,9,2,0,5,7,2,1,0,5,1,7,0.4793137910208061
124083,51,0.9896,0.593823653,14.02,11.52,2,0,1,5,9,0,0,0,3,3,8,0.42762404601652027
682952,11,0.9784,0.574218107,8.91,15.54,3,1,0,2,9,2,1,3,5,6,7,0.5031508806497378
220698,23,0.3391,0.416145833,6.76,12.52,3,1,0,0,5,0,0,1,2,0,11,0.5500032119374204
252415,7,0.9118,0.572619048,8.11,2.73,1,0,0,0,3,0,0,0,1,0,0,0.3537896031282135
742759,23,0.9884,0.598870574,7.19,7.48,5,0,1,1,10,2,1,0,1,2,5,0.41911360622892235
229418,274,0.9843,0.639928571,9.72,12.31,4,0,1,1,6,1,0,1,3,0,10,0.5396090636037667
203790,5,0.9738,0.412121212,10.89,8.18,5,0,0,0,5,1,0,0,2,2,6,0.4461493455618385
684101,350,0.9641,0.669387755,7.2,3.17,2,0,1,0,3,1,0,0,2,0,4,0.4568205621833134
690979,27,0.9493,0.64375,6.52,5.51,5,0,1,1,3,1,1,0,3,1,5,0.36743032966814876
21785,6,0.9313,0.585490196,6.97,9.52,4,0,1,0,3,1,1,0,0,4,7,0.4393573160135444
746059,160,0.9287,0.447619048,11.25,12.1,5,1,0,0,4,1,0,1,0,0,6,0.551150435971505
193833,5,0.9932,0.511785915,7.32,17.97,5,0,0,1,15,2,4,1,5,3,17,0.5490013840266524
563563,4,0.9974,0.511168732,8.08,51.33,14,1,5,4,25,5,8,2,4,10,41,0.864245216833977
378276,83,0.9702,0.483333333,9.34,4.54,1,0,0,2,4,2,0,1,3,0,4,0.40984859667715734
280376,54,0.6745,0.602777778,11.22,9.27,1,0,0,0,0,0,1,1,1,0,8,0.44993676553391204
372493,60,0.9733,0.704640523,7.49,14.29,7,0,2,1,7,0,0,0,2,2,4,0.4695159276404781
252324,32,0.8316,0.875,11.31,1.13,0,0,0,0,2,0,0,0,1,0,1,0.2929848242857116
700750,44,0.9918,0.550297619,5.89,8.23,2,0,1,2,6,0,2,0,1,1,3,0.4181240793473127
9870,596,0.9876,0.481477273,8.0,10.21,5,1,1,0,7,1,0,0,3,3,4,0.6589806384298749
530364,41,0.9062,0.515,8.35,4.32,0,2,0,0,4,0,0,0,2,1,2,0.3925443860038426
668285,32,0.995,0.60617284,9.16,21.11,4,0,2,8,8,4,0,0,2,6,9,0.5480537191113745
622854,12,0.9452,0.441666667,7.37,4.42,0,0,0,0,5,1,0,1,1,0,4,0.4120986625823174
262263,14,0.9657,0.59,9.62,5.21,1,0,1,0,5,1,0,0,1,1,2,0.3837516904345791
256657,150,0.9948,0.539162946,7.04,16.85,5,0,1,3,13,3,1,3,1,3,7,0.5946903939543378
741866,11,0.9825,0.490692641,10.36,14.48,10,2,2,2,4,1,1,0,3,3,7,0.48154007023224704
561604,21,0.9371,0.631190476,8.24,2.78,0,0,0,0,4,0,0,1,0,0,3,0.3565347821912423
41841,53,0.8807,0.559090909,7.43,2.32,1,0,0,0,3,0,0,1,1,1,2,0.3739104219800147
304910,23,0.9881,0.743209877,9.12,4.95,4,0,1,0,3,0,0,0,2,0,2,0.3405712388654617
323330,31,0.9516,0.781666667,6.87,4.7,0,0,1,0,4,2,0,0,0,0,2,0.360968821030222
417697,49,0.8316,0.666666667,8.0,1.19,1,0,0,0,2,0,0,0,0,0,2,0.3423493673313776
552321,224,0.9635,0.591764706,7.71,6.96,2,0,2,2,3,0,1,1,0,2,9,0.46439955725238724
93088,6,0.9895,0.469363316,5.94,22.92,7,0,2,3,12,4,0,3,2,3,9,0.6311024687860476
195293,16,0.9136,0.625555556,4.91,3.14,3,0,1,0,4,1,0,0,0,0,2,0.36527591050797864
522521,26,-0.7281,0.671111111,9.29,15.7,2,0,0,0,2,1,2,0,3,2,10,0.5960830030299221
386402,24,0.9393,0.623979592,6.28,3.1,3,0,0,0,3,2,0,0,0,1,0,0.3703024751911034
711719,5,0.9843,0.778571429,6.87,2.45,1,0,0,2,3,1,0,0,1,0,0,0.30641494309796186
406746,16,0.9669,0.49718643,7.03,29.31,14,0,0,9,13,6,4,0,3,2,14,0.6611358084349094
473237,267,0.9765,0.585698925,7.33,20.51,3,0,1,1,7,0,1,4,3,2,20,0.6528961866754013
169997,47,0.9896,0.498470819,13.8,20.2,3,1,1,5,12,4,1,1,1,5,13,0.5899902462329437
177436,2,0.6597,0.646666667,6.87,1.76,0,0,0,0,0,1,0,0,0,1,3,0.35325882159295
117020,26,0.9657,0.583079564,10.71,14.26,2,0,0,1,5,2,0,1,2,0,10,0.49823031347819874
198216,5,0.1058,0.517063492,6.49,4.5,3,0,0,0,4,0,0,2,0,0,5,0.4509757912954489
425704,32,0.926,0.459387104,9.57,10.58,7,0,0,2,4,1,0,0,0,2,7,0.47453549576616727
647967,24,0.9493,0.507142857,10.46,6.89,1,0,1,2,3,1,0,0,0,3,3,0.4132723408629047
510418,29,0.91,0.492435897,6.67,6.9,0,0,0,1,6,1,0,0,2,0,10,0.432510936290222
506425,29,0.986,0.47454844,7.72,15.23,9,2,2,5,8,4,2,0,3,2,5,0.5068111935289781
684699,581,0.9818,0.445160256,7.58,19.02,12,0,0,1,7,0,3,0,3,2,8,0.7336782162075103
219676,32,0.9921,0.54466714,8.5,36.84,12,1,0,2,7,5,1,8,2,4,28,0.7827333137789617
294979,17,0.9652,0.6375,8.24,2.63,1,0,1,0,2,0,0,0,1,0,2,0.3386202590726985
146248,7,0.7003,0.642,7.27,3.01,2,0,0,0,2,1,0,0,0,0,1,0.3669586248046753
556385,33,0.9837,0.72025641,11.83,8.67,0,0,0,2,9,0,0,1,2,1,4,0.39137394322269264
660229,27,0.9747,0.436309524,8.87,13.29,3,2,2,1,3,2,0,1,1,0,6,0.5115677063176746
430687,7,0.9952,0.679409479,7.32,9.8,3,0,1,2,7,0,0,1,3,4,2,0.3986260231642243
340140,79,0.9767,0.700253968,11.58,15.09,5,1,0,3,7,5,0,0,2,3,8,0.5085526458396358
16924,39,0.9423,0.694027778,7.67,5.02,1,0,1,1,6,2,0,1,2,0,5,0.37610684144489126
286982,58,0.9074,0.544679487,9.56,15.26,5,0,0,1,14,2,0,2,3,4,9,0.5479793516910638
485493,255,0.9124,0.665277778,7.25,5.33,2,0,0,0,3,1,0,1,0,0,4,0.4665699121743841
667744,22,0.9937,0.517814408,10.09,23.77,4,1,1,7,13,3,1,1,1,0,12,0.6031004626583577
522828,11,0.9907,0.490298952,9.77,29.76,5,2,0,2,9,1,4,0,6,0,17,0.6558361226683661
736563,8,0.9866,0.588392857,8.08,11.06,5,0,0,1,10,2,1,1,3,0,6,0.4524518999318048
237478,104,0.8979,0.572878788,9.67,7.92,6,0,0,0,4,2,0,1,0,2,9,0.4705388911787844
286278,73,0.8807,0.640977011,9.69,17.25,4,0,1,0,7,0,0,3,3,3,16,0.5462719431468485
552331,122,0.8153,0.274859944,8.95,11.33,4,0,0,1,1,0,2,0,3,1,10,0.5389824639872658
628019,6,0.9769,0.506481481,9.91,13.38,6,0,0,2,7,3,0,1,1,2,8,0.5025094728229096
582212,188,0.9682,0.833333333,5.91,2.26,2,0,0,0,5,0,0,1,1,0,3,0.3662807343196181
579590,145,0.7506,0.85,8.04,0.79,0,0,0,0,2,1,0,0,0,0,2,0.34699912853597525
362621,104,0.5267,0.427777778,7.98,2.23,0,0,0,0,2,0,0,0,1,0,2,0.4329219072863187
362818,125,0.9606,0.585185185,8.33,8.12,1,0,0,3,9,2,0,0,2,1,5,0.4530705856046528
748511,45,-0.7351,0.443138641,9.51,17.36,13,0,0,3,8,3,2,0,3,1,5,0.6595768622766541
667015,22,0.926,0.63,5.08,1.69,0,0,0,1,4,1,0,0,0,1,1,0.34713126675837264
396579,86,-0.4404,0.659375,7.03,3.44,1,1,0,0,3,1,0,1,0,0,3,0.4760400191213117
347868,39,0.8271,0.63625,8.67,1.06,2,0,0,0,2,0,0,0,1,1,0,0.33787910892129036
